"name_code","Kingdom_C","Phylum_C","Class_C","Order_C","Family_C","Genus_C","Species","ForestConservation","Unusual","ScientificName_C","ScientificName","Latitude","Longitude","Country_C","County_C","iPrecision ","InstitutionCode","CollectedDateTime"
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.4","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.4","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.4","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.4","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.4","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.3","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.16","121.71","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.59","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.74","121.59","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.59","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.59","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.71","120.94","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.4","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","23.93","120.92","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.11","121.7","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25","121.55","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.4","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.4","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.89","121.56","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25","121.56","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.4","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.4","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","25.02","121.5","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","25.02","121.5","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","25.02","121.5","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.64","120.62","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","24.68","121.07","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.44","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.91","121.39","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.4","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.4","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","24.66","121.04","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","24.66","121.04","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.89","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.88","121.56","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.87","121.15","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.89","121.14","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.4","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.4","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.4","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.3","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.3","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.3","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.3","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.3","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.44","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.44","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.03","121.39","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","25.02","121.5","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","25.02","121.5","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.4","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.86","121.8","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.86","121.8","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.86","121.8","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.86","121.8","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","25.02","121.5","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","25.02","121.5","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","25.02","121.5","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.3","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","24.68","121.07","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","24.24","120.78","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.52","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.89","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.88","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.88","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.88","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.88","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.89","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.88","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.88","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.88","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.89","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.89","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.88","121.56","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.88","121.56","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.98","121.16","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.98","121.16","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.82","121.4","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.61","120.63","","","-1","Forestry bureau",""
"418420","動物界","脊索動物門","兩生綱","無尾目","赤蛙科","側褶蛙屬","fukienensis","III","","金線蛙;福建側褶蛙;福建金線蛙","Rana fukienensis","22.64","120.62","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.46","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.46","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.46","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.46","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.46","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.46","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.46","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.16","121.55","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.16","121.55","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.16","121.55","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.15","121.7","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.15","121.7","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.3","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.4","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.4","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.12","121.56","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.12","121.56","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.44","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.44","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.44","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.44","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.44","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.44","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.21","121.47","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.46","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.46","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.95","121.46","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.29","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.82","121.29","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.61","121.75","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.03","121.39","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.03","121.39","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.03","121.39","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","25.21","121.47","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.74","121.63","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.74","121.63","","","-1","Forestry bureau",""
"380052","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","taipeianus","III","","臺北樹蛙","Rhacophorus taipeianus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
"380051","動物界","脊索動物門","兩生綱","無尾目","樹蛙科","樹蛙屬","prasinatus","III","","翡翠樹蛙","Rhacophorus prasinatus","24.74","121.63","","","-1","Forestry bureau",""
